年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,18,02,42,41.8,41,32.1,142,22.3,31,1.8,青森県東方沖
2022,6,18,02,45,56.3,24,54.9,127,47.0,64,3.2,沖縄本島近海
2022,6,18,02,50,43.8,35,53.3,140,32.4,45,0.3,千葉県北東部
2022,6,18,02,52,9.6,37,19.7,141,42.5,41,1.8,福島県沖
2022,6,18,02,53,26.0,32,55.8,131,0.3,7,-0.4,熊本県阿蘇地方
2022,6,18,02,57,30.9,35,57.8,143,1.2,32,0.9,関東東方沖
2022,6,18,02,58,6.9,34,54.6,137,25.7,42,0.1,愛知県東部
2022,6,18,03,00,2.7,37,31.3,137,15.1,13,0.6,石川県能登地方
2022,6,18,03,01,32.6,37,31.6,137,15.6,15,0.8,石川県能登地方
2022,6,18,03,02,59.1,40,49.4,145,1.6,31,1.5,三陸沖
2022,6,18,03,05,30.3,34,55.8,135,42.0,14,0.1,京都府南部
2022,6,18,03,05,59.2,37,15.1,140,20.8,90,0.7,福島県中通り
2022,6,18,03,06,45.4,37,32.1,137,15.2,15,0.4,能登半島沖
2022,6,18,03,07,36.8,39,56.5,142,26.5,36,1.5,岩手県沖
2022,6,18,03,10,58.8,37,50.9,141,47.2,42,0.7,福島県沖
2022,6,18,03,11,17.4,35,37.0,139,40.5,21,0.7,東京都２３区
2022,6,18,03,15,19.8,37,32.1,137,11.7,12,0.7,能登半島沖
2022,6,18,03,15,26.2,35,15.6,135,59.5,15,0.5,滋賀県南部
2022,6,18,03,16,17.3,37,38.0,141,35.3,54,0.7,福島県沖
2022,6,18,03,19,53.5,39,4.3,142,22.9,23,0.9,岩手県沖
2022,6,18,03,22,13.7,42,9.6,138,16.5,261,3.2,日本海北部
2022,6,18,03,22,38.8,37,30.3,137,14.0,13,1.0,石川県能登地方
2022,6,18,03,24,20.3,31,57.6,130,56.5,7,-0.5,宮崎県南部山沿い
2022,6,18,03,25,12.5,34,14.1,135,54.2,55,0.7,奈良県
2022,6,18,03,25,38.3,37,45.8,141,34.2,52,1.1,福島県沖
2022,6,18,03,26,36.9,38,18.9,142,15.9,25,1.4,宮城県沖
2022,6,18,03,28,0.8,40,8.7,141,11.0,11,0.3,岩手県内陸北部
2022,6,18,03,30,4.6,34,4.8,135,8.7,7,1.1,和歌山県北部
2022,6,18,03,31,8.5,34,54.7,134,40.0,13,0.5,兵庫県南西部
2022,6,18,03,32,36.4,36,19.1,142,11.6,5,2.0,茨城県沖
2022,6,18,03,33,29.0,37,50.8,141,34.4,48,1.4,福島県沖
2022,6,18,03,33,44.7,31,57.9,130,56.4,7,0.5,宮崎県南部山沿い
2022,6,18,03,35,12.7,33,2.0,132,10.7,39,0.8,豊後水道
2022,6,18,03,35,17.6,37,32.3,137,12.9,12,0.5,能登半島沖
2022,6,18,03,35,39.0,37,10.6,144,35.2,41,1.7,福島県沖
2022,6,18,03,35,41.9,35,49.7,138,10.7,7,-0.6,長野県南部
2022,6,18,03,36,0.1,37,32.0,137,16.1,13,0.6,能登半島沖
2022,6,18,03,38,6.9,37,30.0,137,15.6,9,0.3,石川県能登地方
2022,6,18,03,39,11.3,34,6.8,135,17.7,6,0.1,和歌山県北部
2022,6,18,03,39,22.7,34,5.1,135,9.1,7,-0.1,和歌山県北部
2022,6,18,03,43,49.0,34,6.3,135,12.6,5,0.3,和歌山県北部
2022,6,18,03,48,26.4,36,18.9,142,12.4,2,1.3,茨城県沖
2022,6,18,03,53,15.9,39,38.6,142,32.1,37,1.0,岩手県沖
2022,6,18,03,55,11.2,36,49.4,140,31.7,9,0.7,茨城県北部
2022,6,18,03,56,0.7,37,59.8,141,41.5,49,0.8,宮城県沖
2022,6,18,03,57,35.2,38,19.3,141,32.2,17,0.0,宮城県中部
2022,6,18,03,58,56.8,41,52.2,139,51.6,14,0.4,北海道南西沖
2022,6,18,04,05,3.4,40,53.3,142,48.3,48,3.9,青森県東方沖
2022,6,18,04,05,27.3,37,30.1,137,13.2,13,0.4,石川県能登地方
2022,6,18,04,05,54.3,24,5.8,123,42.5,22,1.1,西表島付近
2022,6,18,04,06,10.5,24,5.7,123,42.1,23,0.8,西表島付近
2022,6,18,04,07,43.7,32,45.8,131,33.9,6,-0.2,宮崎県北部平野部
2022,6,18,04,08,5.5,37,31.2,137,14.4,11,0.9,能登半島沖
2022,6,18,04,11,2.8,40,13.1,141,5.4,8,0.4,岩手県内陸北部
2022,6,18,04,13,59.8,36,21.4,140,32.3,65,0.6,茨城県北部
2022,6,18,04,17,59.2,33,4.8,138,2.5,338,2.9,東海道南方沖
2022,6,18,04,23,2.9,37,50.9,141,36.3,48,0.9,福島県沖
2022,6,18,04,24,23.8,27,59.2,130,20.9,33,1.6,奄美大島近海
2022,6,18,04,25,36.0,38,17.8,142,5.8,33,0.6,宮城県沖
2022,6,18,04,25,49.1,34,1.5,135,16.5,7,-0.2,和歌山県北部
2022,6,18,04,26,35.2,40,28.6,140,14.0,8,0.2,青森県津軽南部
2022,6,18,04,26,45.3,35,28.8,138,59.9,23,0.7,山梨県東部・富士五湖
2022,6,18,04,27,42.2,32,39.9,132,0.9,37,0.4,日向灘
2022,6,18,04,28,59.7,37,50.9,141,40.4,55,0.8,福島県沖
2022,6,18,04,29,4.4,34,55.3,134,46.0,11,-0.1,兵庫県南西部
2022,6,18,04,30,38.0,37,51.5,141,35.3,46,0.6,福島県沖
2022,6,18,04,32,26.6,39,4.5,140,50.9,6,0.2,岩手県内陸南部
2022,6,18,04,36,40.6,24,45.9,125,13.6,47,1.2,宮古島近海
2022,6,18,04,38,2.3,35,46.9,138,31.6,5,0.1,山梨県中・西部
2022,6,18,04,38,40.3,37,31.1,137,17.2,14,0.3,石川県能登地方
2022,6,18,04,38,57.4,36,46.6,140,32.0,11,-0.2,茨城県北部
2022,6,18,04,39,5.8,33,54.9,135,0.9,11,0.8,紀伊水道
2022,6,18,04,40,9.3,40,8.9,141,11.3,12,0.2,岩手県内陸北部
2022,6,18,04,42,28.3,37,51.4,141,37.0,49,1.8,福島県沖
2022,6,18,04,44,9.7,41,7.1,140,19.6,165,1.3,青森県津軽北部
2022,6,18,04,44,13.5,35,50.8,140,54.6,33,0.4,千葉県東方沖
2022,6,18,04,46,54.3,33,21.1,131,30.3,11,1.4,大分県中部
2022,6,18,04,48,53.1,37,50.3,141,36.0,49,1.2,福島県沖
2022,6,18,04,49,36.4,26,46.2,128,5.6,15,1.3,沖縄本島近海
2022,6,18,04,49,59.2,26,46.0,128,5.2,15,0.7,沖縄本島近海
2022,6,18,04,54,11.5,37,59.6,141,49.0,52,2.9,宮城県沖
2022,6,18,04,57,21.1,37,50.6,141,47.8,43,1.4,福島県沖
2022,6,18,04,58,38.6,37,41.1,141,37.0,53,1.1,福島県沖
2022,6,18,05,00,9.5,34,53.9,136,23.0,13,0.1,三重県北部
2022,6,18,05,00,52.0,31,11.0,129,55.5,1,0.8,薩摩半島西方沖
2022,6,18,05,00,58.2,35,49.2,140,57.4,12,0.9,千葉県東方沖
2022,6,18,05,05,28.6,31,34.3,130,19.8,6,1.2,薩摩半島西方沖
2022,6,18,05,05,57.0,33,14.9,141,47.2,30,2.4,八丈島東方沖
2022,6,18,05,08,14.7,33,38.8,130,17.3,10,-,福岡県北西沖
2022,6,18,05,09,42.6,35,48.3,141,0.6,22,1.1,千葉県東方沖
2022,6,18,05,10,0.6,32,38.7,131,59.5,36,0.7,日向灘
2022,6,18,05,13,18.0,34,10.0,135,7.6,7,0.7,紀伊水道
2022,6,18,05,14,44.8,37,30.3,137,12.6,11,0.4,石川県能登地方
2022,6,18,05,16,27.1,36,42.1,140,34.3,9,-0.1,茨城県北部
2022,6,18,05,17,24.3,34,55.7,135,42.2,14,0.2,京都府南部
2022,6,18,05,17,24.4,33,47.7,134,58.6,40,0.5,紀伊水道
2022,6,18,05,17,56.2,37,30.2,137,12.6,11,0.4,石川県能登地方
2022,6,18,05,18,11.9,28,44.9,130,8.9,15,2.3,奄美大島近海
2022,6,18,05,18,51.3,34,2.5,135,9.4,6,0.3,紀伊水道
2022,6,18,05,22,20.5,37,53.3,141,41.6,53,1.0,宮城県沖
2022,6,18,05,25,14.0,31,58.1,130,56.2,7,0.7,宮崎県南部山沿い
2022,6,18,05,26,2.9,37,46.6,139,53.8,5,0.8,福島県会津
2022,6,18,05,29,38.0,35,18.7,133,11.3,14,0.2,島根県東部
2022,6,18,05,29,58.4,37,31.0,137,13.9,9,-0.2,能登半島沖
2022,6,18,05,30,11.3,32,15.0,130,23.8,11,-0.2,熊本県天草・芦北地方
2022,6,18,05,31,13.8,37,10.4,138,22.1,16,0.8,新潟県上越地方
2022,6,18,05,32,4.6,32,24.2,141,51.2,66,3.6,八丈島東方沖
2022,6,18,05,33,15.1,32,7.6,129,22.5,4,1.5,天草灘
2022,6,18,05,36,29.7,37,11.6,141,22.1,18,1.0,福島県沖
2022,6,18,05,38,46.7,32,59.0,132,6.0,43,0.7,豊後水道
2022,6,18,05,41,38.6,35,6.8,132,45.9,4,-0.1,島根県東部
2022,6,18,05,42,11.5,37,17.4,141,24.5,45,0.8,福島県沖
2022,6,18,05,44,5.1,35,46.7,136,54.6,10,-0.3,岐阜県美濃中西部
2022,6,18,05,47,38.9,37,58.2,141,39.8,48,1.3,宮城県沖
2022,6,18,05,50,5.1,37,46.0,141,39.0,56,1.2,福島県沖
2022,6,18,05,51,48.4,41,31.6,141,1.8,6,-0.5,津軽海峡
2022,6,18,05,52,31.8,37,27.2,137,10.3,11,1.0,石川県能登地方
2022,6,18,05,54,4.5,36,48.5,141,22.5,6,1.1,茨城県沖
2022,6,18,05,57,20.3,37,49.9,141,37.3,48,1.0,福島県沖
2022,6,18,06,01,18.1,36,48.7,141,21.3,9,1.4,茨城県沖
2022,6,18,06,03,42.5,34,55.4,137,52.3,17,0.4,静岡県西部
2022,6,18,06,06,59.2,35,12.2,137,57.5,24,0.1,静岡県西部
2022,6,18,06,07,15.9,41,32.7,142,23.6,40,1.4,青森県東方沖
2022,6,18,06,08,9.0,27,5.7,128,30.5,31,0.6,沖縄本島近海
2022,6,18,06,08,33.8,38,39.3,142,6.0,39,0.8,宮城県沖
2022,6,18,06,08,44.4,41,31.4,142,24.3,37,1.2,青森県東方沖
2022,6,18,06,08,44.7,27,6.2,128,29.0,31,0.6,沖縄本島近海
2022,6,18,06,10,33.0,43,25.8,146,6.0,100,2.1,根室半島南東沖
2022,6,18,06,13,44.5,37,57.6,141,48.5,51,0.9,宮城県沖
2022,6,18,06,13,59.7,33,44.8,134,29.4,31,0.8,徳島県南部
2022,6,18,06,14,27.0,37,41.1,141,33.1,53,0.8,福島県沖
2022,6,18,06,14,49.0,36,3.3,137,33.5,6,-0.1,岐阜県飛騨地方
2022,6,18,06,16,22.0,36,46.6,140,33.6,7,0.0,茨城県北部
2022,6,18,06,16,52.6,37,30.3,137,11.5,11,0.5,能登半島沖
2022,6,18,06,17,18.1,36,45.8,140,34.4,9,1.1,茨城県北部
2022,6,18,06,17,18.2,35,15.4,135,47.5,7,-0.2,京都府南部
2022,6,18,06,19,14.8,37,31.5,137,14.5,10,0.1,能登半島沖
2022,6,18,06,20,37.3,37,27.3,137,15.5,13,0.1,石川県能登地方
2022,6,18,06,21,14.2,31,57.9,130,56.0,9,0.0,宮崎県南部山沿い
2022,6,18,06,22,21.6,39,5.6,140,52.8,14,0.1,岩手県内陸南部
2022,6,18,06,26,4.6,26,14.4,124,7.2,186,4.0,東シナ海
2022,6,18,06,29,39.1,28,21.7,129,32.1,24,0.5,奄美大島近海
2022,6,18,06,30,26.4,37,58.3,141,40.1,49,1.0,宮城県沖
2022,6,18,06,34,11.4,34,58.5,135,36.9,12,1.3,京都府南部
2022,6,18,06,37,39.5,39,5.5,140,53.1,11,0.9,岩手県内陸南部
2022,6,18,06,38,31.4,31,58.3,130,30.9,8,-0.2,鹿児島県薩摩地方
2022,6,18,06,40,53.3,36,49.0,140,35.9,8,0.2,茨城県北部
2022,6,18,06,45,52.4,37,43.1,142,12.6,30,0.9,福島県沖
2022,6,18,06,53,11.2,34,52.6,137,17.9,37,0.3,愛知県東部
2022,6,18,06,59,38.4,31,20.2,130,37.5,6,0.8,鹿児島湾
2022,6,18,06,59,44.6,39,49.3,141,23.4,78,0.6,岩手県内陸北部
2022,6,18,06,59,46.1,37,30.0,137,12.3,10,0.5,石川県能登地方
2022,6,18,07,00,35.2,35,16.6,138,23.2,20,0.3,山梨県中・西部
2022,6,18,07,00,37.2,35,16.9,138,23.1,18,0.5,山梨県中・西部
2022,6,18,07,01,52.0,38,0.6,142,10.0,36,0.9,宮城県沖
2022,6,18,07,02,32.8,37,51.9,141,37.5,47,1.0,福島県沖
2022,6,18,07,03,15.1,34,5.4,131,5.4,13,0.6,山口県西部
2022,6,18,07,08,15.0,26,54.7,128,43.4,19,1.3,沖縄本島近海
2022,6,18,07,08,50.3,31,7.6,130,26.0,9,1.4,薩摩半島西方沖
2022,6,18,07,13,19.7,37,54.2,139,29.2,0,0.0,新潟県下越地方
2022,6,18,07,15,7.5,43,4.4,144,27.1,114,1.8,釧路地方中南部
2022,6,18,07,16,28.6,33,5.2,130,27.0,10,0.1,福岡県筑後地方
2022,6,18,07,17,4.7,32,20.0,130,27.7,10,1.8,熊本県天草・芦北地方
2022,6,18,07,18,39.5,34,36.4,131,52.8,15,0.0,島根県西部
2022,6,18,07,21,55.0,37,47.0,141,35.5,54,2.0,福島県沖
2022,6,18,07,23,57.7,37,51.7,141,37.7,48,1.1,福島県沖
2022,6,18,07,30,21.4,33,13.8,132,21.6,36,0.9,豊後水道
2022,6,18,07,32,12.5,37,31.2,137,13.7,13,2.0,能登半島沖
2022,6,18,07,34,26.1,39,59.6,140,32.2,6,0.5,秋田県内陸北部
2022,6,18,07,34,33.3,37,32.3,137,13.8,13,0.0,能登半島沖
2022,6,18,07,34,44.6,37,32.0,137,13.5,12,0.8,能登半島沖
2022,6,18,07,35,25.6,35,16.5,138,23.0,19,0.2,山梨県中・西部
2022,6,18,07,36,22.0,37,58.4,141,40.6,48,0.8,宮城県沖
2022,6,18,07,36,37.7,34,49.7,137,11.8,38,0.0,愛知県東部
2022,6,18,07,39,44.0,38,44.1,142,17.3,40,0.9,宮城県沖
2022,6,18,07,39,45.2,37,43.6,142,24.1,20,1.0,福島県沖
2022,6,18,07,41,0.5,40,57.4,145,53.9,17,2.0,三陸沖
2022,6,18,07,47,36.9,37,46.1,141,36.2,58,0.8,福島県沖
2022,6,18,07,47,43.2,37,29.7,137,13.1,13,0.9,石川県能登地方
2022,6,18,07,49,37.9,32,42.7,132,3.1,39,0.8,日向灘
2022,6,18,07,52,55.3,37,19.1,141,54.5,36,2.9,福島県沖
2022,6,18,08,00,55.9,32,10.4,131,52.2,27,1.2,日向灘
2022,6,18,08,00,55.9,35,16.0,138,23.2,21,0.2,山梨県中・西部
2022,6,18,08,04,32.8,37,46.6,141,43.1,56,1.9,福島県沖
2022,6,18,08,07,45.4,37,29.8,137,12.5,10,0.7,石川県能登地方
2022,6,18,08,08,57.6,37,51.4,141,38.0,48,0.8,福島県沖
2022,6,18,08,09,23.9,37,50.4,141,37.0,48,1.1,福島県沖
2022,6,18,08,13,37.9,32,25.6,131,31.3,14,0.4,宮崎県北部平野部
2022,6,18,08,15,10.8,38,22.0,144,18.0,27,0.5,三陸沖
2022,6,18,08,16,0.1,32,25.7,131,31.2,14,0.3,宮崎県北部平野部
2022,6,18,08,16,50.4,35,3.4,137,17.6,38,0.6,愛知県西部
2022,6,18,08,17,38.1,33,43.1,134,13.3,20,0.9,徳島県南部
2022,6,18,08,17,59.6,38,26.4,144,52.5,25,1.2,三陸沖
2022,6,18,08,23,14.3,36,45.4,138,47.0,4,0.6,新潟県中越地方
2022,6,18,08,26,37.0,34,10.5,135,9.7,4,0.7,紀伊水道
2022,6,18,08,34,44.6,28,14.2,129,30.4,31,0.5,奄美大島近海
2022,6,18,08,36,29.6,32,45.6,130,44.5,9,0.2,熊本県熊本地方
2022,6,18,08,36,47.7,32,31.3,131,59.4,39,0.6,日向灘
2022,6,18,08,39,53.9,40,9.8,139,26.0,24,0.9,秋田県沖
2022,6,18,08,42,35.7,31,7.8,131,48.5,43,3.0,大隅半島東方沖
2022,6,18,08,43,47.9,31,7.5,131,52.5,32,1.8,大隅半島東方沖
2022,6,18,08,44,23.7,36,46.4,141,2.2,49,0.4,茨城県沖
2022,6,18,08,45,24.6,37,50.6,141,40.7,53,1.1,福島県沖
2022,6,18,08,46,24.9,31,7.3,131,49.9,37,1.8,大隅半島東方沖
2022,6,18,08,46,52.4,33,47.8,132,19.4,48,0.5,伊予灘
2022,6,18,08,47,42.4,34,55.1,137,13.1,36,0.5,愛知県西部
2022,6,18,08,48,35.5,36,51.5,142,4.3,10,1.1,福島県沖
2022,6,18,08,49,3.0,37,47.1,141,34.4,53,1.2,福島県沖
2022,6,18,08,51,23.0,37,45.0,141,34.0,51,1.2,福島県沖
2022,6,18,08,53,39.1,27,6.4,128,28.5,32,0.6,沖縄本島近海
2022,6,18,08,56,53.1,27,15.2,128,17.0,18,-,沖縄本島近海
2022,6,18,08,57,22.8,37,51.5,141,35.6,49,0.7,福島県沖
2022,6,18,08,58,45.4,34,4.9,135,9.4,5,0.2,和歌山県北部
2022,6,18,09,02,14.2,34,50.3,137,52.8,17,0.3,静岡県西部
2022,6,18,09,07,20.4,37,8.4,143,56.3,25,1.4,福島県沖
2022,6,18,09,08,56.8,34,47.8,135,59.0,9,1.0,京都府南部
2022,6,18,09,14,31.8,34,10.8,135,11.9,5,0.6,和歌山県北部
2022,6,18,09,15,2.6,24,6.2,123,41.8,22,1.2,西表島付近
2022,6,18,09,17,28.3,35,48.4,136,46.6,10,0.5,岐阜県美濃中西部
2022,6,18,09,18,18.0,38,51.4,140,44.7,8,0.1,宮城県北部
2022,6,18,09,26,36.7,36,5.1,139,22.0,93,2.6,埼玉県北部
2022,6,18,09,27,3.6,37,14.7,142,14.9,18,1.1,福島県沖
2022,6,18,09,27,26.0,31,31.1,129,34.2,11,0.6,薩摩半島西方沖
2022,6,18,09,28,5.9,37,50.8,141,39.7,54,1.1,福島県沖
2022,6,18,09,29,35.6,35,51.6,140,27.4,34,0.7,千葉県北西部
2022,6,18,09,31,35.7,37,49.8,141,36.1,49,1.7,福島県沖
2022,6,18,09,34,52.1,38,19.5,142,8.6,35,1.1,宮城県沖
2022,6,18,09,35,55.8,31,9.2,131,49.3,45,1.7,大隅半島東方沖
2022,6,18,09,42,27.7,32,38.6,132,0.7,41,0.5,日向灘
2022,6,18,09,45,0.1,36,47.8,140,32.5,9,2.1,茨城県北部
2022,6,18,09,47,1.5,37,46.3,141,33.7,53,0.8,福島県沖
2022,6,18,09,47,38.6,37,51.4,141,35.8,49,1.4,福島県沖
2022,6,18,09,48,40.0,40,22.4,142,1.3,48,0.5,岩手県沖
2022,6,18,09,52,12.5,26,45.0,128,5.9,17,0.7,沖縄本島近海
2022,6,18,09,53,46.6,37,49.9,141,36.1,49,0.9,福島県沖
2022,6,18,09,59,1.6,37,49.8,141,36.5,49,1.1,福島県沖
2022,6,18,09,59,2.7,43,4.4,146,50.2,47,2.1,根室半島南東沖
2022,6,18,09,59,38.6,36,21.4,137,14.1,11,0.6,岐阜県飛騨地方
2022,6,18,09,59,51.6,37,49.3,141,36.2,49,1.2,福島県沖
2022,6,18,10,03,8.4,37,50.0,141,39.2,54,0.8,福島県沖
2022,6,18,10,03,59.5,36,10.4,141,3.4,32,0.7,茨城県沖
2022,6,18,10,11,33.3,37,47.1,141,34.1,53,0.8,福島県沖
2022,6,18,10,14,24.5,33,51.8,134,59.7,13,0.5,紀伊水道
2022,6,18,10,14,34.0,37,50.3,142,16.0,41,0.7,宮城県沖
2022,6,18,10,15,52.1,37,2.8,139,22.2,7,0.5,福島県会津
2022,6,18,10,16,42.2,35,51.6,140,18.2,35,0.4,千葉県北西部
2022,6,18,10,21,7.6,37,16.1,142,12.3,22,1.2,福島県沖
2022,6,18,10,21,23.1,37,42.8,141,34.1,53,1.1,福島県沖
2022,6,18,10,22,33.9,37,30.2,137,13.0,11,1.4,石川県能登地方
2022,6,18,10,22,53.1,37,50.0,141,36.5,48,0.9,福島県沖
2022,6,18,10,23,38.7,37,50.1,141,35.7,48,0.8,福島県沖
2022,6,18,10,23,45.4,34,57.5,138,9.1,27,0.4,静岡県中部
2022,6,18,10,27,20.6,37,28.4,142,23.5,25,0.8,福島県沖
